,Solar8000/HR,Solar8000/ART_SBP,Solar8000/ART_DBP,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/ETCO2
1970-01-01 01:52:35+00:00,101.23076923076923,102.875,49.875,74.5,88.44971041683661,20.08539603960396
1970-01-01 01:52:36+00:00,101.11538461538461,102.91666666666667,49.708333333333336,74.25,88.72700668896321,19.955858085808583
1970-01-01 01:52:37+00:00,101.15384615384616,102.70833333333333,49.875,74.20833333333333,89.0043029610898,19.86798679867987
1970-01-01 01:52:38+00:00,101.1923076923077,102.33333333333333,50.125,74.25,89.05083000244719,19.905115511551156
1970-01-01 01:52:39+00:00,101.1923076923077,102.45833333333333,50.125,74.20833333333333,89.09735704380455,19.900577557755778
1970-01-01 01:52:40+00:00,100.92307692307692,102.70833333333333,49.875,74.16666666666667,88.99003793131577,19.85437293729373
1970-01-01 01:52:41+00:00,100.6923076923077,102.54166666666667,49.583333333333336,73.95833333333333,88.92118035728852,19.808168316831683
1970-01-01 01:52:42+00:00,100.5,102.45833333333333,49.458333333333336,73.75,88.8907843217228,19.845297029702973
1970-01-01 01:52:43+00:00,100.23076923076923,102.625,49.75,73.91666666666667,88.82192674769557,19.965759075907588
1970-01-01 01:52:44+00:00,100.5,102.45833333333333,49.916666666666664,74.08333333333333,88.86845378905294,20.002887788778878
1970-01-01 01:52:45+00:00,100.84615384615384,102.20833333333333,49.833333333333336,74.125,88.9149808304103,19.998349834983497
1970-01-01 01:52:46+00:00,100.8076923076923,102.25,49.666666666666664,74.08333333333333,88.99996941022921,19.99381188118812
1970-01-01 01:52:47+00:00,100.76923076923077,102.33333333333333,49.625,74.0,89.08495799004812,19.98927392739274
1970-01-01 01:52:48+00:00,100.65384615384616,102.04166666666667,49.916666666666664,73.95833333333333,89.05456195448242,19.98473597359736
1970-01-01 01:52:49+00:00,100.53846153846153,101.58333333333333,49.875,73.83333333333333,89.02416591891672,20.021864686468646
1970-01-01 01:52:50+00:00,100.5,101.375,49.75,73.79166666666667,88.8783852679664,20.01732673267327
1970-01-01 01:52:51+00:00,100.53846153846153,101.58333333333333,49.916666666666664,73.91666666666667,88.73260461701608,19.971122112211223
1970-01-01 01:52:52+00:00,100.57692307692308,101.95833333333333,49.916666666666664,74.0,88.85605473529652,19.96658415841584
1970-01-01 01:52:53+00:00,100.46153846153847,102.0,49.916666666666664,74.0,88.97950485357697,19.920379537953796
1970-01-01 01:52:54+00:00,100.38461538461539,101.95833333333333,50.0,74.04166666666667,89.02603189493433,19.874174917491747
1970-01-01 01:52:55+00:00,100.61538461538461,102.16666666666667,50.041666666666664,74.125,89.04264440637718,19.86963696369637
1970-01-01 01:52:56+00:00,101.11538461538461,102.45833333333333,50.291666666666664,74.25,89.05925691782001,19.86509900990099
1970-01-01 01:52:57+00:00,101.23076923076923,102.54166666666667,50.25,74.16666666666667,89.07586942926285,19.86056105610561
1970-01-01 01:52:58+00:00,101.03846153846153,102.45833333333333,49.791666666666664,73.95833333333333,89.28478963301338,19.8976897689769
1970-01-01 01:52:59+00:00,101.07692307692308,102.54166666666667,49.833333333333336,74.08333333333333,89.570632913687,19.934818481848186
1970-01-01 01:53:00+00:00,101.15384615384616,102.83333333333333,50.291666666666664,74.375,89.81801465589908,19.846947194719473
1970-01-01 01:53:01+00:00,101.03846153846153,102.66666666666667,50.458333333333336,74.41666666666667,90.0269348596496,19.75907590759076
1970-01-01 01:53:02+00:00,100.92307692307692,102.375,50.5,74.41666666666667,90.04354737109244,19.75453795379538
1970-01-01 01:53:03+00:00,100.88461538461539,102.79166666666667,50.583333333333336,74.58333333333333,90.0986214209968,19.708333333333332
1970-01-01 01:53:04+00:00,101.07692307692308,103.25,50.75,74.75,90.07677239397813,19.662128712871286
1970-01-01 01:53:05+00:00,101.23076923076923,102.79166666666667,50.833333333333336,74.70833333333333,90.0164618284979,19.699257425742573
1970-01-01 01:53:06+00:00,100.76923076923077,102.625,50.958333333333336,74.79166666666667,90.07153587840227,19.736386138613863
1970-01-01 01:53:07+00:00,100.42307692307692,103.0,51.125,74.91666666666667,90.12660992830664,19.73184818481848
1970-01-01 01:53:08+00:00,100.34615384615384,103.41666666666667,51.125,75.08333333333333,90.10476090128795,19.7273102310231
1970-01-01 01:53:09+00:00,100.1923076923077,103.66666666666667,51.166666666666664,75.25,90.08291187426924,19.76443894389439
1970-01-01 01:53:10+00:00,100.11538461538461,103.45833333333333,51.166666666666664,75.25,90.022601308789,19.801567656765677
1970-01-01 01:53:11+00:00,100.23076923076923,103.625,51.291666666666664,75.375,89.96229074330878,19.838696369636963
1970-01-01 01:53:12+00:00,100.61538461538461,104.08333333333333,51.583333333333336,75.54166666666667,89.90198017782853,19.834158415841586
1970-01-01 01:53:13+00:00,101.0,104.16666666666667,51.666666666666664,75.66666666666667,89.83312260380129,19.787953795379536
1970-01-01 01:53:14+00:00,101.1923076923077,104.0,51.541666666666664,75.70833333333333,89.87964964515866,19.86674917491749
1970-01-01 01:53:15+00:00,101.15384615384616,103.875,51.125,75.58333333333333,90.08002284036219,19.862211221122113
1970-01-01 01:53:16+00:00,101.07692307692308,103.83333333333333,50.708333333333336,75.41666666666667,90.39578065095033,19.7743399339934
1970-01-01 01:53:17+00:00,100.96153846153847,103.70833333333333,50.791666666666664,75.33333333333333,90.71153846153847,19.728135313531354
1970-01-01 01:53:18+00:00,100.84615384615384,103.375,50.833333333333336,75.20833333333333,90.90689493433396,19.64026402640264
1970-01-01 01:53:19+00:00,100.92307692307692,103.25,50.75,75.16666666666667,90.83302063789868,19.552392739273927
1970-01-01 01:53:20+00:00,100.92307692307692,103.45833333333333,50.583333333333336,75.125,90.52837711069418,19.54785478547855
1970-01-01 01:53:21+00:00,100.76923076923077,103.83333333333333,50.625,75.20833333333333,90.3391181988743,19.584983498349835
1970-01-01 01:53:22+00:00,100.6923076923077,103.83333333333333,50.791666666666664,75.25,90.30370544090056,19.580445544554454
1970-01-01 01:53:23+00:00,100.76923076923077,103.54166666666667,50.708333333333336,75.16666666666667,90.30675422138837,19.61757425742574
1970-01-01 01:53:24+00:00,100.8076923076923,103.375,50.583333333333336,75.16666666666667,90.380315822389,19.654702970297027
1970-01-01 01:53:25+00:00,101.0,104.08333333333333,50.791666666666664,75.375,90.49233896185116,19.65016501650165
1970-01-01 01:53:26+00:00,101.1923076923077,104.875,51.166666666666664,75.625,90.37359287054409,19.64562706270627
